alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-061__align-001,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 61.1 - 老子 61.2,大國者下流，天下之交。,老子 61.1,"What makes a great state is its being (like) a low-lying, down- flowing (stream);"
laozi-chapter-061__align-002,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 61.3 - 老子 61.4,天下之牝，牝常以靜勝牡，,老子 61.2 - 老子 61.3,- it becomes the centre to which tend (all the small states) under heaven. (To illustrate from) the case of all females:
laozi-chapter-061__align-003,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 61.5,以靜為下。,老子 61.4,- the female always overcomes the male by her stillness.
laozi-chapter-061__align-004,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 61.6,則取小國；,老子 61.5,Stillness may be considered (a sort of) abasement.
laozi-chapter-061__align-005,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 61.7 - 老子 61.8,小國以下大國，則取大國。,老子 61.6,"Thus it is that a great state, by condescending to small states, gains them for itself;"
laozi-chapter-061__align-006,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,9,老子 61.9 - 老子 61.10,故或下以取，或下而取。,老子 61.7,"and that small states, by abasing themselves to a great state, win it over to them."
laozi-chapter-061__align-007,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 61.11,大國不過欲兼畜人，,老子 61.8,"In the one case the abasement leads to gaining adherents, in the other case to procuring favour."
laozi-chapter-061__align-008,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 61.12,小國不過欲入事人。,老子 61.9,The great state only wishes to unite men together and nourish them;
laozi-chapter-061__align-009,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 61.13,夫兩者各得其所欲，,老子 61.10,"a small state only wishes to be received by, and to serve, the other."
laozi-chapter-061__align-010,laozi,laozi-chapter-061,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 61.14,大者宜為下。,老子 61.11,"Each gets what it desires, but the great state must learn to abase itself."
laozi-chapter-062__align-001,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 62.1,道者萬物之奧。,老子 62.1,Dao has of all things the most honoured place.
laozi-chapter-062__align-002,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 62.2,善人之寶，,老子 62.2,No treasures give good men so rich a grace;
laozi-chapter-062__align-003,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 62.3,不善人之所保。,老子 62.3,"Bad men it guards, and doth their ill efface."
laozi-chapter-062__align-004,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 62.4,美言可以市，,老子 62.4,(Its) admirable words can purchase honour;
laozi-chapter-062__align-005,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 62.5,尊行可以加人。,老子 62.5,(its) admirable deeds can raise their performer above others.
laozi-chapter-062__align-006,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 62.6 - 老子 62.7,人之不善，何棄之有？,老子 62.6,Even men who are not good are not abandoned by it.
laozi-chapter-062__align-007,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,8,老子 62.8 - 老子 62.11,故立天子，置三公，雖有拱璧以先駟馬，不如坐進此道。,老子 62.7,"Therefore when the sovereign occupies his place as the Son of Heaven, and he has appointed his three ducal ministers, though (a prince) were to send in a round symbol-of-rank large enough to fill both the hands, and that as the precursor of the team of horses (in the court-yard), such an offering would not be equal to (a lesson of) this Dao, which one might present on his knees."
laozi-chapter-062__align-008,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 62.12,古之所以貴此道者何？,老子 62.8,Why was it that the ancients prized this Dao so much?
laozi-chapter-062__align-009,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 62.13 - 老子 62.14,不曰以求得，有罪以免邪？,老子 62.9,"Was it not because it could be got by seeking for it, and the guilty could escape (from the stain of their guilt) by it?"
laozi-chapter-062__align-010,laozi,laozi-chapter-062,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 62.15,故為天下貴。,老子 62.10,This is the reason why all under heaven consider it the most valuable thing.
laozi-chapter-063__align-001,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 63.1 - 老子 63.2,為無為，事無事，,老子 63.1,(It is the way of the Dao) to act without (thinking of) acting;
laozi-chapter-063__align-002,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 63.3 - 老子 63.4,味無味。大小多少，,老子 63.2 - 老子 63.3,to conduct affairs without (feeling the) trouble of them; to taste without discerning any flavour;
laozi-chapter-063__align-003,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 63.5 - 老子 63.6,報怨以德。圖難於其易，,老子 63.4,"to consider what is small as great, and a few as many; and to recompense injury with kindness."
laozi-chapter-063__align-004,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 63.7 - 老子 63.8,為大於其細；天下難事必作於易，,老子 63.5,"(The master of it) anticipates things that are difficult while they are easy, and does things that would become great while they are small."
laozi-chapter-063__align-005,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,9,老子 63.9 - 老子 63.10,天下大事必作於細。是以聖人終不為大，,老子 63.6,"All difficult things in the world are sure to arise from a previous state in which they were easy, and all great things from one in which they were small."
laozi-chapter-063__align-006,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 63.11 - 老子 63.12,故能成其大。夫輕諾必寡信，,老子 63.7,"Therefore the sage, while he never does what is great, is able on that account to accomplish the greatest things."
laozi-chapter-063__align-007,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 63.13,多易必多難。,老子 63.8,He who lightly promises is sure to keep but little faith;
laozi-chapter-063__align-008,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 63.14,是以聖人猶難之，,老子 63.9,he who is continually thinking things easy is sure to find them difficult.
laozi-chapter-063__align-009,laozi,laozi-chapter-063,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 63.15,故終無難矣,老子 63.10,"Therefore the sage sees difficulty even in what seems easy, and so never has any difficulties."
laozi-chapter-064__align-001,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 64.1,其安易持，,老子 64.1,That which is at rest is easily kept hold of;
laozi-chapter-064__align-002,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,2,老子 64.2 - 老子 64.3,其未兆易謀。其脆易泮，,老子 64.2,"before a thing has given indications of its presence, it is easy to take measures against it;"
laozi-chapter-064__align-003,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 64.4,其微易散。,老子 64.3,that which is brittle is easily broken;
laozi-chapter-064__align-004,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 64.5,為之於未有，,老子 64.4,that which is very small is easily dispersed.
laozi-chapter-064__align-005,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 64.6,治之於未亂。,老子 64.5,Action should be taken before a thing has made its appearance;
laozi-chapter-064__align-006,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 64.7,合抱之木，,老子 64.6,order should be secured before disorder has begun.
laozi-chapter-064__align-007,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 64.8,生於毫末；,老子 64.7,The tree which fills the arms grew from the tiniest sprout;
laozi-chapter-064__align-008,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,9,老子 64.9 - 老子 64.11,九層之臺，起於累土；千里之行，,老子 64.8 - 老子 64.9,the tower of nine storeys rose from a (small) heap of earth; the journey of a thousand li commenced with a single step.
laozi-chapter-064__align-009,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 64.12,始於足下。,老子 64.10,He who acts (with an ulterior purpose) does harm;
laozi-chapter-064__align-010,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 64.13 - 老子 64.14,為者敗之，執者失之。,老子 64.11,he who takes hold of a thing (in the same way) loses his hold.
laozi-chapter-064__align-011,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,15,老子 64.15 - 老子 64.16,是以聖人無為故無敗，無執故無失。,老子 64.12 - 老子 64.13,"The sage does not act (so), and therefore does no harm; he does not lay hold (so), and therefore does not lose his bold."
laozi-chapter-064__align-012,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,17,老子 64.17 - 老子 64.18,民之從事，常於幾成而敗之。,老子 64.14,(But) people in their conduct of affairs are constantly ruining them when they are on the eve of success.
laozi-chapter-064__align-013,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,19,老子 64.19 - 老子 64.22,慎終如始，則無敗事。是以聖人欲不欲，不貴難得之貨；,老子 64.15 - 老子 64.16,"If they were careful at the end, as (they should be) at the beginning, they would not so ruin them. Therefore the sage desires what (other men) do not desire, and does not prize things difficult to get;"
laozi-chapter-064__align-014,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,23,老子 64.23 - 老子 64.24,學不學，復眾人之所過。,老子 64.17,"he learns what (other men) do not learn, and turns back to what the multitude of men have passed by."
laozi-chapter-064__align-015,laozi,laozi-chapter-064,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,25,老子 64.25 - 老子 64.26,以輔萬物之自然，而不敢為。,老子 64.18,"Thus he helps the natural development of all things, and does not dare to act (with an ulterior purpose of his own)."
laozi-chapter-065__align-001,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 65.1 - 老子 65.3,古之善為道者，非以明民，將以愚之。,老子 65.1,"The ancients who showed their skill in practising the Dao did so, not to enlighten the people, but rather to make them simple and ignorant."
laozi-chapter-065__align-002,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 65.4 - 老子 65.5,民之難治，以其智多。,老子 65.2,The difficulty in governing the people arises from their having much knowledge.
laozi-chapter-065__align-003,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 65.6 - 老子 65.7,故以智治國，國之賊，,老子 65.3,He who (tries to) govern a state by his wisdom is a scourge to it;
laozi-chapter-065__align-004,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 65.8 - 老子 65.9,不以智治國，國之福。,老子 65.4,while he who does not (try to) do so is a blessing.
laozi-chapter-065__align-005,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 65.10,知此兩者亦稽式。,老子 65.5,He who knows these two things finds in them also his model and rule.
laozi-chapter-065__align-006,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 65.11 - 老子 65.12,常知稽式，是謂玄德。,老子 65.6,Ability to know this model and rule constitutes what we call the mysterious excellence (of a governor).
laozi-chapter-065__align-007,laozi,laozi-chapter-065,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,13,老子 65.13 - 老子 65.16,玄德深矣，遠矣，與物反矣，然後乃至大順。,老子 65.7,"Deep and far-reaching is such mysterious excellence, showing indeed its possessor as opposite to others, but leading them to a great conformity to him."
laozi-chapter-066__align-001,laozi,laozi-chapter-066,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 66.1 - 老子 66.2,江海所以能為百谷王者，以其善下之，,老子 66.1,"That whereby the rivers and seas are able to receive the homage and tribute of all the valley streams, is their skill in being lower than they;"
laozi-chapter-066__align-002,laozi,laozi-chapter-066,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 66.3,故能為百谷王。,老子 66.2,- it is thus that they are the kings of them all.
laozi-chapter-066__align-003,laozi,laozi-chapter-066,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,4,老子 66.4 - 老子 66.7,是以欲上民，必以言下之。欲先民，必以身後之。,老子 66.3,"So it is that the sage (ruler), wishing to be above men, puts himself by his words below them, and, wishing to be before them, places his person behind them."
laozi-chapter-066__align-004,laozi,laozi-chapter-066,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,8,老子 66.8 - 老子 66.11,是以聖人處上而民不重，處前而民不害。是以天下樂推而不厭，以其不爭，,老子 66.4 - 老子 66.5,"In this way though he has his place above them, men do not feel his weight, nor though he has his place before them, do they feel it an injury to them. Therefore all in the world delight to exalt him and do not weary of him."
laozi-chapter-066__align-005,laozi,laozi-chapter-066,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 66.12,故天下莫能與之爭。,老子 66.6,"Because he does not strive, no one finds it possible to strive with him."
laozi-chapter-067__align-001,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 67.1 - 老子 67.3,天下皆謂我道大，似不肖。夫唯大，,老子 67.1,"All the world says that, while my Dao is great, it yet appears to be inferior (to other systems of teaching)."
laozi-chapter-067__align-002,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 67.4 - 老子 67.5,故似不肖。若肖，,老子 67.2,Now it is just its greatness that makes it seem to be inferior.
laozi-chapter-067__align-003,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 67.6 - 老子 67.7,久矣其細也夫！我有三寶，,老子 67.3,"If it were like any other (system), for long would its smallness have been known!"
laozi-chapter-067__align-004,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 67.8 - 老子 67.9,持而保之。一曰慈，,老子 67.4,But I have three precious things which I prize and hold fast.
laozi-chapter-067__align-005,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 67.10,二曰儉，,老子 67.5,The first is gentleness;
laozi-chapter-067__align-006,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,11,老子 67.11,三曰不敢為天下先。,老子 67.6 - 老子 67.7,the second is economy; and the third is shrinking from taking precedence of others.
laozi-chapter-067__align-007,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 67.12,慈故能勇，,老子 67.8,With that gentleness I can be bold;
laozi-chapter-067__align-008,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 67.13,儉故能廣，,老子 67.9,with that economy I can be liberal;
laozi-chapter-067__align-009,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,14,老子 67.14 - 老子 67.16,不敢為天下先，故能成器長。今舍慈且勇，,老子 67.10 - 老子 67.11,"shrinking from taking precedence of others, I can become a vessel of the highest honour. Now-a-days they give up gentleness and are all for being bold;"
laozi-chapter-067__align-010,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 67.17,舍儉且廣，,老子 67.12,"economy, and are all for being liberal;"
laozi-chapter-067__align-011,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 67.18,舍後且先，,老子 67.13,"the hindmost place, and seek only to be foremost;"
laozi-chapter-067__align-012,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,19,老子 67.19 - 老子 67.21,死矣！夫慈以戰則勝，以守則固。,老子 67.14 - 老子 67.15,"- (of all which the end is) death. Gentleness is sure to be victorious even in battle, and firmly to maintain its ground."
laozi-chapter-067__align-013,laozi,laozi-chapter-067,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,22,老子 67.22 - 老子 67.23,天將救之，以慈衛之。,老子 67.16,"Heaven will save its possessor, by his (very) gentleness protecting him."
laozi-chapter-068__align-001,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,1,老子 68.1,善為士者不武，,老子 68.1 - 老子 68.2,He who in (Dao's) wars has skill Assumes no martial port;
laozi-chapter-068__align-002,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 68.2,善戰者不怒，,老子 68.3 - 老子 68.4,He who fights with most good will To rage makes no resort.
laozi-chapter-068__align-003,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,3,老子 68.3,善勝敵者不與，,老子 68.5 - 老子 68.6,He who vanquishes yet still Keeps from his foes apart;
laozi-chapter-068__align-004,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,4,老子 68.4,善用人者為之下，,老子 68.7 - 老子 68.8,He whose hests men most fulfil Yet humbly plies his art.
laozi-chapter-068__align-005,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,5,老子 68.5,是謂不爭之德，,老子 68.9 - 老子 68.10,"Thus we say, 'He never contends, And therein is his might.'"
laozi-chapter-068__align-006,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,6,老子 68.6,是謂用人之力，,老子 68.11 - 老子 68.12,"Thus we say, 'Men's wills he bends, That they with him unite.'"
laozi-chapter-068__align-007,laozi,laozi-chapter-068,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,7,老子 68.7,是謂配天古之極。,老子 68.13 - 老子 68.14,"Thus we say, 'Like Heaven's his ends, No sage of old more bright.'"
laozi-chapter-069__align-001,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,1,老子 69.1,用兵有言﹕「吾不敢為主而為客，,老子 69.1 - 老子 69.2,"A master of the art of war has said, 'I do not dare to be the host (to commence the war); I prefer to be the guest (to act on the defensive)."
laozi-chapter-069__align-002,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,2,老子 69.2 - 老子 69.3,不敢進寸而退尺。」是謂行無行，,老子 69.3 - 老子 69.4,I do not dare to advance an inch; I prefer to retire a foot.' This is called marshalling the ranks where there are no ranks;
laozi-chapter-069__align-003,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 69.4,〉攘無臂，,老子 69.5,baring the arms (to fight) where there are no arms to bare;
laozi-chapter-069__align-004,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 69.5,扔無敵，,老子 69.6,grasping the weapon where there is no weapon to grasp;
laozi-chapter-069__align-005,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,6,老子 69.6 - 老子 69.7,執無兵。禍莫大於輕敵，,老子 69.7 - 老子 69.8,advancing against the enemy where there is no enemy. There is no calamity greater than lightly engaging in war.
laozi-chapter-069__align-006,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 69.8,輕敵幾喪吾寶。,老子 69.9,To do that is near losing (the gentleness) which is so precious.
laozi-chapter-069__align-007,laozi,laozi-chapter-069,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,9,老子 69.9 - 老子 69.10,故抗兵相加，哀者勝矣。,老子 69.10,"Thus it is that when opposing weapons are (actually) crossed, he who deplores (the situation) conquers."
laozi-chapter-070__align-001,laozi,laozi-chapter-070,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 70.1,吾言甚易知，,老子 70.1,"My words are very easy to know, and very easy to practise;"
laozi-chapter-070__align-002,laozi,laozi-chapter-070,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,2,老子 70.2 - 老子 70.3,甚易行。天下莫能知，,老子 70.2,but there is no one in the world who is able to know and able to practise them.
laozi-chapter-070__align-003,laozi,laozi-chapter-070,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,4,老子 70.4 - 老子 70.6,莫能行。言有宗，事有君。,老子 70.3,"There is an originating and all-comprehending (principle) in my words, and an authoritative law for the things (which I enforce)."
laozi-chapter-070__align-004,laozi,laozi-chapter-070,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,7,老子 70.7 - 老子 70.9,夫唯無知，是以不我知。知我者希，,老子 70.4 - 老子 70.5,"It is because they do not know these, that men do not know me. They who know me are few, and I am on that account (the more) to be prized."
laozi-chapter-070__align-005,laozi,laozi-chapter-070,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,10,老子 70.10 - 老子 70.11,則我者貴。是以聖人被褐懷玉。,老子 70.6,"It is thus that the sage wears (a poor garb of) hair cloth, while he carries his (signet of) jade in his bosom."
laozi-chapter-071__align-001,laozi,laozi-chapter-071,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 71.1,知不知上，,老子 71.1,To know and yet (think) we do not know is the highest (attainment);
laozi-chapter-071__align-002,laozi,laozi-chapter-071,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 71.2,不知知病。,老子 71.2,not to know (and yet think) we do know is a disease.
laozi-chapter-071__align-003,laozi,laozi-chapter-071,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 71.3 - 老子 71.4,夫唯病病，是以不病。,老子 71.3,It is simply by being pained at (the thought of) having this disease that we are preserved from it.
laozi-chapter-071__align-004,laozi,laozi-chapter-071,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 71.5,聖人不病，,老子 71.4,The sage has not the disease.
laozi-chapter-071__align-005,laozi,laozi-chapter-071,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 71.6 - 老子 71.7,以其病病，是以不病。,老子 71.5,"He knows the pain that would be inseparable from it, and therefore he does not have it."
laozi-chapter-072__align-001,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 72.1 - 老子 72.2,民不畏威，則大威至。,老子 72.1,"When the people do not fear what they ought to fear, that which is their great dread will come on them."
laozi-chapter-072__align-002,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 72.3,無狎其所居，,老子 72.2,Let them not thoughtlessly indulge themselves in their ordinary life;
laozi-chapter-072__align-003,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,4,老子 72.4 - 老子 72.6,無厭其所生。夫唯不厭，是以不厭。,老子 72.3 - 老子 72.4,let them not act as if weary of what that life depends on. It is by avoiding such indulgence that such weariness does not arise.
laozi-chapter-072__align-004,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 72.7,是以聖人自知不自見，,老子 72.5,"Therefore the sage knows (these things) of himself, but does not parade (his knowledge);"
laozi-chapter-072__align-005,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 72.8,自愛不自貴；,老子 72.6,"loves, but does not (appear to set a) value on, himself."
laozi-chapter-072__align-006,laozi,laozi-chapter-072,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 72.9,故去彼取此。,老子 72.7,And thus he puts the latter alternative away and makes choice of the former.
laozi-chapter-073__align-001,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 73.1,勇於敢則殺，,老子 73.1,"He whose boldness appears in his daring (to do wrong, in defiance of the laws) is put to death;"
laozi-chapter-073__align-002,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 73.2,勇於不敢則活。,老子 73.2,he whose boldness appears in his not daring (to do so) lives on.
laozi-chapter-073__align-003,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 73.3 - 老子 73.4,此兩者，或利或害。,老子 73.3,"Of these two cases the one appears to be advantageous, and the other to be injurious."
laozi-chapter-073__align-004,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,5,老子 73.5,天之所惡，,老子 73.4 - 老子 73.5,"But When Heaven's anger smites a man,"
laozi-chapter-073__align-005,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 73.6,孰知其故？,老子 73.6,Who the cause shall truly scan?
laozi-chapter-073__align-006,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 73.7,是以聖人猶難之。,老子 73.7,On this account the sage feels a difficulty (as to what to do in the former case).
laozi-chapter-073__align-007,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 73.8 - 老子 73.9,天之道，不爭而善勝，,老子 73.8,"It is the way of Heaven not to strive, and yet it skilfully overcomes;"
laozi-chapter-073__align-008,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 73.10,不言而善應，,老子 73.9,"not to speak, and yet it is skilful in (obtaining a reply);"
laozi-chapter-073__align-009,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 73.11,不召而自來，,老子 73.10,"does not call, and yet men come to it of themselves."
laozi-chapter-073__align-010,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 73.12,繟然而善謀。,老子 73.11,"Its demonstrations are quiet, and yet its plans are skilful and effective."
laozi-chapter-073__align-011,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 73.13,天網恢恢，,老子 73.12,The meshes of the net of Heaven are large;
laozi-chapter-073__align-012,laozi,laozi-chapter-073,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 73.14,疏而不失。,老子 73.13,"far apart, but letting nothing escape."
laozi-chapter-074__align-001,laozi,laozi-chapter-074,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 74.1,民不畏死，,老子 74.1,The people do not fear death;
laozi-chapter-074__align-002,laozi,laozi-chapter-074,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 74.2,奈何以死懼之？,老子 74.2,to what purpose is it to (try to) frighten them with death?
